,key_0,business_code,cust_number,name_customer,clear_date,buisness_year,posting_date,document_create_date,due_in_date,posting_id,baseline_create_date,cust_payment_terms,invoice_id,isOpen,total_open_amt(USD),Delay,bucket
8242,8242,CA02,0140104440,SO systems,2020-01-14,2020.0,2020-04-27,20200427,2020-01-08 00:05:00,1.0,20200428.0,CA10,CA02,1,37130.6,6.056390291339209,"(0, 15]"
8243,8243,U001,Other,Other,2020-01-18,2020.0,2020-04-27,20200421,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,18728.15,6.056390291339209,"(0, 15]"
8244,8244,U001,0200769623,WAL-MAR us,2020-01-18,2020.0,2020-04-27,20200428,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,2882.54,6.056390291339209,"(0, 15]"
8245,8245,U001,0200769623,WAL-MAR co,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,661.11,6.056390291339209,"(0, 15]"
8246,8246,U001,0200727272,BROOKS trust,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,3435.36,6.056390291339209,"(0, 15]"
8247,8247,U001,0200704858,WAKE co,2020-01-18,2020.0,2020-04-27,20200425,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,62567.65,6.056390291339209,"(0, 15]"
8248,8248,U001,0200786288,FAMILY systems,2020-01-18,2020.0,2020-04-27,20200424,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,14584.22,6.056390291339209,"(0, 15]"
8249,8249,U001,0200148860,DOLLA systems,2020-01-18,2020.0,2020-04-27,20200425,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,76485.33,6.056390291339209,"(0, 15]"
8250,8250,U001,0200769623,WAL-MAR llc,2020-01-18,2020.0,2020-04-27,20200426,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,22145.62,6.056390291339209,"(0, 15]"
8251,8251,U001,Other,Other,2020-01-18,2020.0,2020-04-27,20200416,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,30954.6,6.056390291339209,"(0, 15]"
8252,8252,U001,0100001196,DOLLAR in,2020-01-18,2020.0,2020-04-27,20200425,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,7740.7,6.056390291339209,"(0, 15]"
8253,8253,U001,0200769623,WAL-MAR co,2020-01-18,2020.0,2020-04-27,20200424,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,34869.49,6.056390291339209,"(0, 15]"
8254,8254,U001,0200772670,ASSOCIAT ,2020-01-18,2020.0,2020-04-27,20200428,2020-01-12 00:05:00,1.0,20200427.0,NAU5,U001,1,58829.26,6.056390291339209,"(0, 15]"
8255,8255,CA02,0140104423,METRO  ,2020-01-15,2020.0,2020-04-27,20200427,2020-01-09 00:05:00,1.0,20200429.0,CA10,CA02,1,11500.824,6.056390291339209,"(0, 15]"
8256,8256,U001,0200769623,WAL-MAR corp,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,25121.72,6.056390291339209,"(0, 15]"
8257,8257,U001,0200729290,KROGER llc,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,45468.05,6.056390291339209,"(0, 15]"
8258,8258,U001,0200900909,SYSCO ,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,22170.21,6.056390291339209,"(0, 15]"
8259,8259,U001,0200793830,M ,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,15534.69,6.056390291339209,"(0, 15]"
8260,8260,U001,Other,MDV/ foundation,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,37955.76,6.056390291339209,"(0, 15]"
8261,8261,U001,0200806580,Other,2020-01-18,2020.0,2020-04-27,20200424,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,6885.12,6.056390291339209,"(0, 15]"
8262,8262,U001,0200769623,WAL-MAR llc,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,471.56,6.056390291339209,"(0, 15]"
8263,8263,U001,0200769623,WAL-MAR foundation,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,471.56,6.056390291339209,"(0, 15]"
8264,8264,CA02,0140104423,METRO  co,2020-01-14,2020.0,2020-04-27,20200427,2020-01-08 00:05:00,1.0,20200428.0,CA10,CA02,1,64830.36800000001,6.056390291339209,"(0, 15]"
8265,8265,U001,0200943275,US  corporation,2020-01-18,2020.0,2020-04-27,20200418,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,7900.47,6.056390291339209,"(0, 15]"
8266,8266,U001,0200769623,WAL-MAR trust,2020-01-18,2020.0,2020-04-27,20200426,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,42342.98,6.056390291339209,"(0, 15]"
8267,8267,U001,0200719839,Other,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,916.34,6.056390291339209,"(0, 15]"
8268,8268,U001,0100031704,DELHAIZE in,2020-01-18,2020.0,2020-04-27,20200425,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,89813.9,6.056390291339209,"(0, 15]"
8269,8269,U001,0200759878,SA us,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,13102.73,6.056390291339209,"(0, 15]"
8270,8270,U001,0200726979,BJ'S  us,2020-01-18,2020.0,2020-04-27,20200426,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,3159.42,6.056390291339209,"(0, 15]"
8271,8271,U001,0200769623,WAL-MAR llc,2020-01-18,2020.0,2020-04-27,20200428,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,471.56,6.056390291339209,"(0, 15]"
8272,8272,U001,0200778870,C associates,2020-01-18,2020.0,2020-04-27,20200427,2020-01-12 00:05:00,1.0,20200427.0,NAA8,U001,1,49291.36,6.056390291339209,"(0, 15]"
8273,8273,U001,0200769623,WAL-MAR llc,2020-01-18,2020.0,2020-04-27,20200425,2020-01-12 00:05:00,1.0,20200427.0,NAH4,U001,1,5126.33,6.056390291339209,"(0, 15]"
8274,8274,U001,0200797984,Other,2020-01-19,2020.0,2020-04-28,20200425,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,16208.15,6.056390291339209,"(0, 15]"
8275,8275,U001,0200794332,COST foundation,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAAX,U001,1,9986.09,6.056390291339209,"(0, 15]"
8276,8276,U001,0200763814,SYSCO F foundation,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,1066.52,6.056390291339209,"(0, 15]"
8277,8277,U001,0200732755,KROGER co,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,51938.7,6.056390291339209,"(0, 15]"
8278,8278,U001,0200769623,WAL-MAR corp,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,3644.24,6.056390291339209,"(0, 15]"
8279,8279,U001,0200771157,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,24462.52,6.056390291339209,"(0, 15]"
8280,8280,U001,200793568,SUPE us,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,60068.32,6.056390291339209,"(0, 15]"
8281,8281,CA02,0140104429,COSTCO corp,2020-01-16,2020.0,2020-04-28,20200428,2020-01-10 00:05:00,1.0,20200430.0,CA10,CA02,1,6094.568,6.056390291339209,"(0, 15]"
8282,8282,U001,0200752393,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,5340.24,6.056390291339209,"(0, 15]"
8283,8283,U001,0200881076,ALBERT associates,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,57607.85,6.056390291339209,"(0, 15]"
8284,8284,U001,0200769623,WAL-MAR in,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,1428.1,6.056390291339209,"(0, 15]"
8285,8285,U001,0200778870,C corp,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,2033.71,6.056390291339209,"(0, 15]"
8286,8286,U001,0200886415,COSTCO llc,2020-01-19,2020.0,2020-04-28,20200422,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,2918.16,6.056390291339209,"(0, 15]"
8287,8287,U001,0200881076,ALBERT trust,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,4395.17,6.056390291339209,"(0, 15]"
8288,8288,U001,0200780383,MEIJ corporation,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,19715.25,6.056390291339209,"(0, 15]"
8289,8289,U001,0200769623,WAL-MAR corp,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,61618.82,6.056390291339209,"(0, 15]"
8290,8290,U001,0100021540,Other,2020-01-14,2020.0,2020-04-28,20200428,2020-01-08 00:05:00,1.0,20200428.0,NA10,U001,1,6382.98,6.056390291339209,"(0, 15]"
8291,8291,U001,0200762301,C&S WH in,2020-01-19,2020.0,2020-04-28,20200429,2020-01-13 00:05:00,1.0,20200428.0,NAC6,U001,1,62887.08,6.056390291339209,"(0, 15]"
8292,8292,U001,0200769623,WAL-MAR us,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,4165.0,6.056390291339209,"(0, 15]"
8293,8293,U001,0200769623,WAL-MAR foundation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,13715.6,6.056390291339209,"(0, 15]"
8294,8294,U001,0200769623,WAL-MAR ,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,5474.37,6.056390291339209,"(0, 15]"
8295,8295,U001,0200794332,COST associates,2020-01-19,2020.0,2020-04-28,20200424,2020-01-13 00:05:00,1.0,20200428.0,NAAX,U001,1,8206.89,6.056390291339209,"(0, 15]"
8296,8296,U001,0200744019,TARG foundation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,411.6,6.056390291339209,"(0, 15]"
8297,8297,U001,0200762301,C&S WH trust,2020-01-19,2020.0,2020-04-28,20200429,2020-01-13 00:05:00,1.0,20200428.0,NAC6,U001,1,69862.25,6.056390291339209,"(0, 15]"
8298,8298,U001,0200759878,SA llc,2020-01-19,2020.0,2020-04-28,20200425,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,36629.91,6.056390291339209,"(0, 15]"
8299,8299,U001,0200782669,SYGMA in,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,6661.41,6.056390291339209,"(0, 15]"
8300,8300,U001,0100031704,DELHAIZE us,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,39568.81,6.056390291339209,"(0, 15]"
8301,8301,CA02,Other,Other,2020-01-18,2020.0,2020-04-28,20200428,2020-01-12 00:05:00,1.0,20200502.0,CA10,CA02,1,1800.848,6.056390291339209,"(0, 15]"
8302,8302,U001,0200769623,WAL-MAR corp,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,11545.38,6.056390291339209,"(0, 15]"
8303,8303,U001,0100031704,DELHAIZE associates,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,74823.3,6.056390291339209,"(0, 15]"
8304,8304,U001,0200765011,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,26551.17,6.056390291339209,"(0, 15]"
8305,8305,U001,0200782669,SYGMA trust,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,7580.52,6.056390291339209,"(0, 15]"
8306,8306,U001,0200759878,SA co,2020-01-19,2020.0,2020-04-28,20200425,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,48319.9,6.056390291339209,"(0, 15]"
8307,8307,U001,0200744019,TARG trust,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,13266.02,6.056390291339209,"(0, 15]"
8308,8308,U001,0200743996,STATER  corporation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,66118.03,6.056390291339209,"(0, 15]"
8309,8309,U001,0200290370,Other,2020-01-19,2020.0,2020-04-28,20200422,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,3065.55,6.056390291339209,"(0, 15]"
8310,8310,U001,0200795490,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,13599.25,6.056390291339209,"(0, 15]"
8311,8311,U001,0200742791,Other,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,68672.65,6.056390291339209,"(0, 15]"
8312,8312,U001,0200769623,WAL-MAR co,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,676.58,6.056390291339209,"(0, 15]"
8313,8313,U001,0200759082,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,56477.01,6.056390291339209,"(0, 15]"
8314,8314,U001,0200769623,WAL-MAR trust,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,6236.94,6.056390291339209,"(0, 15]"
8315,8315,U001,0200762301,C&S WH foundation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAC6,U001,1,7306.85,6.056390291339209,"(0, 15]"
8316,8316,U001,0200771157,WEIS corporation,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,95184.84,6.056390291339209,"(0, 15]"
8317,8317,CA02,Other,Other,2020-01-16,2020.0,2020-04-28,20200428,2020-01-10 00:05:00,1.0,20200430.0,CA10,CA02,1,304.8,6.056390291339209,"(0, 15]"
8318,8318,U001,0200707741,Other,2020-01-19,2020.0,2020-04-28,20200429,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,24418.12,6.056390291339209,"(0, 15]"
8319,8319,U001,0200759878,SA corporation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,13696.5,6.056390291339209,"(0, 15]"
8320,8320,U001,0200760666,Other,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,36737.41,6.056390291339209,"(0, 15]"
8321,8321,U001,0200936373,SUPE trust,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,112289.81,6.056390291339209,"(0, 15]"
8322,8322,U001,0200762301,C&S WH corporation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAC6,U001,1,32674.95,6.056390291339209,"(0, 15]"
8323,8323,U001,0200748108,KROGER foundation,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,83510.44,6.056390291339209,"(0, 15]"
8324,8324,U001,0200743129,BROOKS trust,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,4292.22,6.056390291339209,"(0, 15]"
8325,8325,U001,0200418007,AM trust,2020-01-19,2020.0,2020-04-28,20200424,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,25287.71,6.056390291339209,"(0, 15]"
8326,8326,U001,200793568,SUPE in,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,68659.09,6.056390291339209,"(0, 15]"
8327,8327,U001,0200519201,KROGE llc,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,4414.4,6.056390291339209,"(0, 15]"
8328,8328,U001,0200777735,NASH  in,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,36266.9,6.056390291339209,"(0, 15]"
8329,8329,U001,0200771157,WEIS corp,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,62961.87,6.056390291339209,"(0, 15]"
8330,8330,U001,0200763489,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,114803.53,6.056390291339209,"(0, 15]"
8331,8331,U001,0200726979,BJ'S  in,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,165.9,6.056390291339209,"(0, 15]"
8332,8332,CA02,0140105686,SYSC associates,2020-01-15,2020.0,2020-04-28,20200428,2020-01-09 00:05:00,1.0,20200429.0,CA10,CA02,1,1663.0560000000003,6.056390291339209,"(0, 15]"
8333,8333,U001,0200711029,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,50207.64,6.056390291339209,"(0, 15]"
8334,8334,U001,0200769623,WAL-MAR corp,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,31536.87,6.056390291339209,"(0, 15]"
8335,8335,U001,0200759878,SA systems,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,39389.45,6.056390291339209,"(0, 15]"
8336,8336,U001,0200780383,MEIJ associates,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,135994.75,6.056390291339209,"(0, 15]"
8337,8337,CA02,0140105785,Other,2020-01-16,2020.0,2020-04-28,20200428,2020-01-10 00:05:00,1.0,20200430.0,CA10,CA02,1,8755.2,6.056390291339209,"(0, 15]"
8338,8338,U001,0200769623,WAL-MAR systems,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,2357.81,6.056390291339209,"(0, 15]"
8339,8339,U001,0200769623,WAL-MAR in,2020-01-19,2020.0,2020-04-28,20200429,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,48262.08,6.056390291339209,"(0, 15]"
8340,8340,U001,0200769623,WAL-MAR trust,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,30447.58,6.056390291339209,"(0, 15]"
8341,8341,U001,0200799367,MCL foundation,2020-01-19,2020.0,2020-04-28,20200423,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,26047.79,6.056390291339209,"(0, 15]"
8342,8342,U001,0200769623,WAL-MAR llc,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,2169.37,6.056390291339209,"(0, 15]"
8343,8343,U001,0200792734,MDV/ trust,2020-01-19,2020.0,2020-04-28,20200429,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,53556.56,6.056390291339209,"(0, 15]"
8344,8344,U001,0200769623,WAL-MAR systems,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,52778.48,6.056390291339209,"(0, 15]"
8345,8345,U001,0200726979,BJ'S  foundation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,321.53,6.056390291339209,"(0, 15]"
8346,8346,U001,0200769623,WAL-MAR ,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,31651.4,6.056390291339209,"(0, 15]"
8347,8347,U001,0200714710,SYSCO  associates,2020-01-24,2020.0,2020-04-28,20200424,2020-01-18 00:05:00,1.0,20200428.0,NAD1,U001,1,25693.36,6.056390291339209,"(0, 15]"
8348,8348,U001,0200726979,BJ'S  us,2020-01-19,2020.0,2020-04-28,20200430,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,165.9,6.056390291339209,"(0, 15]"
8349,8349,U001,0200769623,WAL-MAR systems,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,59197.07,6.056390291339209,"(0, 15]"
8350,8350,U001,Other,Other,2020-01-24,2020.0,2020-04-28,20200428,2020-01-18 00:05:00,1.0,20200428.0,NAD1,U001,1,39038.13,6.056390291339209,"(0, 15]"
8351,8351,U001,0100015557,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,18442.51,6.056390291339209,"(0, 15]"
8352,8352,U001,0200707822,PUBLI corporation,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,83433.9,6.056390291339209,"(0, 15]"
8353,8353,U001,0200769623,WAL-MAR us,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,12770.01,6.056390291339209,"(0, 15]"
8354,8354,U001,0200726979,BJ'S  llc,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,679.11,6.056390291339209,"(0, 15]"
8355,8355,U001,0200772670,ASSOCIAT foundation,2020-01-19,2020.0,2020-04-28,20200429,2020-01-13 00:05:00,1.0,20200428.0,NAU5,U001,1,5472.38,6.056390291339209,"(0, 15]"
8356,8356,U001,0200707005,Other,2020-01-19,2020.0,2020-04-28,20200425,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,9031.67,6.056390291339209,"(0, 15]"
8357,8357,U001,0200762301,C&S WH co,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAC6,U001,1,47454.51,6.056390291339209,"(0, 15]"
8358,8358,U001,0200792283,SYSCO  corporation,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,24973.68,6.056390291339209,"(0, 15]"
8359,8359,U001,0200794332,COST associates,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAAX,U001,1,30485.15,6.056390291339209,"(0, 15]"
8360,8360,U001,0200794332,COST systems,2020-01-19,2020.0,2020-04-28,20200425,2020-01-13 00:05:00,1.0,20200428.0,NAAX,U001,1,13114.9,6.056390291339209,"(0, 15]"
8361,8361,U001,0200778870,C systems,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,384.97,6.056390291339209,"(0, 15]"
8362,8362,U001,0200769623,WAL-MAR systems,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,403.35,6.056390291339209,"(0, 15]"
8363,8363,U001,0200418007,AM corporation,2020-01-19,2020.0,2020-04-28,20200424,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,1321.06,6.056390291339209,"(0, 15]"
8364,8364,U001,0200769623,WAL-MAR corp,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,1926.21,6.056390291339209,"(0, 15]"
8365,8365,CA02,Other,Other,2020-01-15,2020.0,2020-04-28,20200428,2020-01-09 00:05:00,1.0,20200429.0,CA10,CA02,1,9590.68,6.056390291339209,"(0, 15]"
8366,8366,U001,0200744019,TARG corp,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,1986.45,6.056390291339209,"(0, 15]"
8367,8367,U001,Other,US  systems,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,9901.91,6.056390291339209,"(0, 15]"
8368,8368,U001,0200126819,MCLANE systems,2020-01-19,2020.0,2020-04-28,20200421,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,4610.4,6.056390291339209,"(0, 15]"
8369,8369,U001,0200418007,AM corp,2020-01-19,2020.0,2020-04-28,20200423,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,34883.11,6.056390291339209,"(0, 15]"
8370,8370,U001,0200769623,WAL-MAR trust,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,76972.43,6.056390291339209,"(0, 15]"
8371,8371,U001,Other,Other,2020-01-14,2020.0,2020-04-28,20200428,2020-01-08 00:05:00,1.0,20200428.0,NA10,U001,1,20000.0,6.056390291339209,"(0, 15]"
8372,8372,U001,Other,Other,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,59463.02,6.056390291339209,"(0, 15]"
8373,8373,U001,0200466603,SMITH'S corp,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,39769.1,6.056390291339209,"(0, 15]"
8374,8374,U001,0200794332,COST foundation,2020-01-19,2020.0,2020-04-28,20200426,2020-01-13 00:05:00,1.0,20200428.0,NAAX,U001,1,113709.21,6.056390291339209,"(0, 15]"
8375,8375,U001,0200780825,Other,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,4706.42,6.056390291339209,"(0, 15]"
8376,8376,U001,0200778870,C corp,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,6730.5,6.056390291339209,"(0, 15]"
8377,8377,U001,0200744019,TARG corp,2020-01-19,2020.0,2020-04-28,20200427,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,3517.12,6.056390291339209,"(0, 15]"
8378,8378,U001,Other,Other,2020-01-19,2020.0,2020-04-28,20200424,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,2141.69,6.056390291339209,"(0, 15]"
8379,8379,U001,200793568,SUPE llc,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,531.94,6.056390291339209,"(0, 15]"
8380,8380,U001,0200726979,BJ'S  co,2020-01-19,2020.0,2020-04-28,20200426,2020-01-13 00:05:00,1.0,20200428.0,NAA8,U001,1,20718.16,6.056390291339209,"(0, 15]"
8381,8381,U001,0200769623,WAL-MAR co,2020-01-19,2020.0,2020-04-28,20200428,2020-01-13 00:05:00,1.0,20200428.0,NAH4,U001,1,30385.66,6.056390291339209,"(0, 15]"
